timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5
1540478222.85864,1.287,-84,2.284,-85,0.778,-78,0.792,-83,1.325,-82,1.831,-86,1.605,-83,1.469,-85,0.271923,0.0861402,0.43351,0.194098,0.0435979,0.434417,0.216049,-0.120607,0.434547,0.41133,-0.102911,0.435678,0.286298,-0.0342717,0.611122
1540478222.9087,1.306,-83,2.27,-82,0.74,-79,0.778,-84,1.315,-81,1.868,-83,1.596,-80,1.441,-82,0.278898,0.086984,0.433459,0.200836,0.0444067,0.434333,0.223801,-0.119695,0.434501,0.418655,-0.1016,0.435639,0.293792,-0.0326681,0.610942
1540478222.95868,1.315,-82,2.294,-81,0.811,-79,0.782,-84,1.315,-80,1.831,-83,1.615,-80,1.404,-82,0.286755,0.0883171,0.433578,0.208233,0.0458468,0.434109,0.2308,-0.118385,0.43469,0.425565,-0.100932,0.435794,0.300563,-0.0321476,0.610692
1540478223.00863,1.348,-83,2.322,-83,0.82,-79,0.754,-84,1.315,-80,1.817,-83,1.61,-80,1.432,-82,0.294377,0.0900476,0.433372,0.21603,0.0473061,0.434113,0.238966,-0.116555,0.434593,0.4336,-0.0990797,0.435659,0.308525,-0.0302242,0.610837
1540478223.05864,1.325,-83,2.331,-82,0.801,-78,1.053,-86,1.297,-81,1.807,-83,1.587,-80,1.432,-82,0.301903,0.0914821,0.433245,0.223537,0.0486512,0.433916,0.24635,-0.114538,0.434569,0.441502,-0.0971538,0.435687,0.316368,-0.0287486,0.611
1540478223.1087,1.343,-82,2.308,-81,0.797,-79,0.717,-89,1.329,-82,1.807,-87,1.596,-79,1.465,-82,0.308632,0.0922425,0.433275,0.231055,0.0499499,0.433926,0.253356,-0.114259,0.434354,0.448146,-0.0964876,0.435622,0.323322,-0.0279062,0.611142
1540478223.15869,1.315,-82,2.35,-83,0.75,-79,0,0,1.334,-80,1.812,-84,1.605,-79,1.451,-82,0.315619,0.0927391,0.433273,0.237828,0.0507126,0.433932,0.259896,-0.11332,0.434301,0.454821,-0.0960395,0.4356,0.330014,-0.0269299,0.61087
1540478223.20863,1.32,-83,2.359,-82,0.87,-79,1.1,-85,1.297,-80,1.835,-84,1.601,-80,1.413,-82,0.322657,0.0940673,0.433279,0.244701,0.0514403,0.43367,0.267182,-0.112543,0.434322,0.461677,-0.0948332,0.435631,0.33691,-0.0254685,0.610728
1540478223.25863,1.358,-82,2.355,-81,0.759,-79,1.114,-86,1.292,-80,1.802,-85,1.634,-80,1.413,-83,0.330159,0.0953491,0.433196,0.251913,0.0527557,0.433749,0.273776,-0.111133,0.434288,0.468958,-0.0938033,0.435677,0.343964,-0.024901,0.610882
1540478223.30863,1.348,-82,2.397,-82,0.745,-79,1.282,-85,1.287,-79,1.798,-84,1.591,-80,1.479,-82,0.336652,0.0964752,0.433108,0.258914,0.0540317,0.433582,0.28114,-0.11047,0.434195,0.476046,-0.0927303,0.435295,0.350883,-0.0241256,0.610684
1540478223.35869,1.362,-86,2.411,-85,0.853,-79,1.376,-86,1.301,-81,1.756,-83,1.559,-81,1.479,-82,0.344296,0.0974641,0.433122,0.266375,0.055037,0.43358,0.288618,-0.109605,0.434293,0.483499,-0.0915724,0.435465,0.358685,-0.0227182,0.610879
1540478223.40864,1.357,-82,2.331,-81,0.843,-79,1.357,-84,1.32,-80,1.751,-82,1.61,-80,1.446,-82,0.352363,0.0984731,0.433087,0.274512,0.0560385,0.433587,0.296824,-0.108051,0.43408,0.491776,-0.090493,0.435347,0.366699,-0.0218599,0.610812
1540478223.4587,1.357,-82,2.392,-81,0.792,-79,1.38,-84,1.273,-79,1.802,-82,1.629,-80,1.488,-82,0.359495,0.0989301,0.433083,0.281223,0.056833,0.433545,0.303631,-0.107043,0.434133,0.498678,-0.0897145,0.435193,0.373841,-0.0204146,0.610705
1540478223.50864,1.357,-83,2.336,-81,0.778,-79,1.091,-83,1.311,-81,1.812,-82,1.54,-80,1.451,-82,0.366329,0.100029,0.433082,0.288015,0.0572719,0.433663,0.310238,-0.106221,0.434153,0.505265,-0.0891206,0.435471,0.380006,-0.0206223,0.610745
1540478223.55871,1.394,-82,2.388,-81,0.787,-80,1.11,-88,1.315,-82,1.807,-86,1.559,-80,1.46,-82,0.372459,0.100792,0.433063,0.294189,0.0582583,0.433596,0.31628,-0.105268,0.433753,0.511757,-0.0880041,0.435395,0.38652,-0.0196505,0.61066
1540478223.60867,1.418,-86,2.397,-84,0.875,-80,1.128,-87,1.315,-79,1.737,-82,1.535,-80,1.474,-82,0.380141,0.101833,0.433166,0.301961,0.0593479,0.433597,0.324204,-0.104909,0.433889,0.518667,-0.0874204,0.435503,0.393716,-0.0187629,0.610803
1540478223.65863,1.39,-83,2.397,-80,0.857,-79,1.1,-81,1.264,-80,1.77,-82,1.521,-80,1.507,-83,0.387923,0.102806,0.433033,0.309432,0.0607028,0.43355,0.330946,-0.102925,0.433957,0.526476,-0.0865101,0.435308,0.40153,-0.0175331,0.610583
1540478223.70863,1.38,-82,2.434,-81,0.834,-79,1.11,-81,1.24,-81,1.695,-82,1.526,-81,1.53,-84,0.395952,0.103914,0.433338,0.317614,0.0616447,0.433888,0.340486,-0.102593,0.434383,0.535135,-0.0848513,0.435362,0.410027,-0.0162528,0.61094
1540478223.75863,1.39,-82,2.397,-81,0.872,-78,1.077,-81,1.264,-80,1.681,-83,1.53,-81,1.53,-82,0.403008,0.105434,0.433397,0.324637,0.0625706,0.433815,0.347756,-0.101433,0.434434,0.542524,-0.0832303,0.435615,0.417131,-0.0150555,0.61076
1540478223.80863,1.437,-85,2.406,-84,0.889,-80,1.114,-83,1.292,-82,1.704,-87,1.596,-83,1.54,-86,0.409805,0.10636,0.433283,0.331623,0.0643406,0.433995,0.353472,-0.100112,0.434334,0.54814,-0.083218,0.435664,0.423348,-0.0141066,0.610733
1540478223.85862,1.413,-82,2.448,-81,0.886,-79,1.091,-80,1.268,-80,1.718,-83,1.582,-81,1.488,-83,0.417169,0.107388,0.433139,0.338573,0.0653552,0.433755,0.359512,-0.0985345,0.434212,0.554918,-0.0826935,0.43561,0.430145,-0.0133485,0.610843
1540478223.90864,1.385,-82,2.392,-82,0.88,-79,1.053,-80,1.254,-80,1.723,-83,1.559,-81,1.521,-83,0.42542,0.108398,0.433242,0.346603,0.0664933,0.434009,0.367831,-0.0973859,0.434448,0.563302,-0.0813722,0.435467,0.439297,-0.011763,0.610985
1540478223.95864,1.432,-84,2.383,-81,0.95,-79,0.974,-80,1.24,-80,1.699,-83,1.502,-81,1.502,-82,0.433062,0.109503,0.433263,0.355033,0.0672147,0.433851,0.377614,-0.0965262,0.434291,0.572932,-0.0786816,0.43553,0.447628,-0.0106669,0.610986
1540478224.00864,1.413,-83,2.388,-81,0.908,-79,0.964,-80,1.25,-81,1.699,-83,1.54,-81,1.526,-83,0.440218,0.11097,0.433418,0.361592,0.0681583,0.434111,0.383889,-0.0954759,0.434495,0.579098,-0.078097,0.435245,0.454607,-0.00944833,0.610981
1540478224.05867,1.437,-83,2.369,-82,0.894,-79,0.969,-81,1.231,-80,1.648,-83,1.535,-81,1.535,-83,0.447348,0.111798,0.433271,0.369192,0.0699522,0.43398,0.390905,-0.0947933,0.434662,0.585847,-0.0775598,0.435401,0.460523,-0.00821347,0.610803
1540478224.10865,1.441,-84,2.406,-82,0.875,-79,0.969,-80,1.268,-80,1.704,-83,1.502,-81,1.559,-83,0.454349,0.112824,0.433556,0.37624,0.070604,0.433938,0.397492,-0.0931231,0.434236,0.592998,-0.0766677,0.435502,0.467875,-0.00723178,0.611197
1540478224.15864,1.427,-83,2.373,-81,0.87,-79,0.959,-80,1.236,-80,1.671,-83,1.516,-82,1.549,-83,0.461661,0.113717,0.433337,0.383254,0.071363,0.433981,0.404376,-0.0925113,0.434059,0.59967,-0.0759615,0.435559,0.475065,-0.00705933,0.61082
1540478224.20863,1.493,-83,2.406,-81,0.87,-79,0.931,-80,1.226,-80,1.681,-83,1.493,-81,1.544,-82,0.46876,0.114064,0.433378,0.390453,0.0722938,0.434034,0.411602,-0.0914164,0.433958,0.607012,-0.075228,0.43544,0.482183,-0.00592383,0.610436
1540478224.25867,1.432,-84,2.392,-83,0.875,-81,0.95,-79,1.203,-80,1.648,-83,1.549,-81,1.54,-84,0.476405,0.115366,0.433251,0.397874,0.0733059,0.433482,0.419307,-0.0906642,0.433872,0.614531,-0.074322,0.43535,0.489532,-0.00557352,0.610684
1540478224.30862,1.46,-83,2.439,-83,0.894,-80,0.95,-80,1.264,-80,1.652,-83,1.512,-81,1.559,-83,0.484367,0.116363,0.433435,0.405846,0.0739146,0.433729,0.4271,-0.0899441,0.433977,0.622514,-0.0734885,0.435404,0.497979,-0.00434505,0.61063
1540478224.35869,1.479,-83,2.406,-81,0.881,-79,0.95,-82,1.184,-80,1.624,-83,1.502,-81,1.568,-83,0.492094,0.117095,0.433531,0.413808,0.0747749,0.434165,0.434952,-0.0891275,0.433861,0.630533,-0.0722844,0.435144,0.505797,-0.00361108,0.610583
1540478224.40866,1.474,-83,2.397,-81,0.889,-79,0.959,-79,1.231,-81,1.652,-83,1.53,-82,1.577,-82,0.499848,0.118053,0.433545,0.421532,0.0760827,0.433863,0.44229,-0.0880729,0.434,0.637949,-0.0711677,0.435137,0.513385,-0.00274983,0.610646
1540478224.45871,1.484,-82,2.425,-81,0.945,-80,0.913,-80,1.198,-80,1.648,-83,1.554,-82,1.596,-86,0.506756,0.119155,0.433423,0.428196,0.0769136,0.43389,0.449072,-0.0866931,0.433779,0.644595,-0.0705271,0.434929,0.519832,-0.00188556,0.610746
1540478224.5087,1.521,-87,2.486,-83,0.955,-81,0.95,-81,1.212,-81,1.652,-90,1.54,-84,1.624,-86,0.515118,0.119887,0.433528,0.436332,0.0776723,0.434007,0.457892,-0.0861382,0.433607,0.65317,-0.0695992,0.434941,0.528433,-0.000990226,0.610591
1540478224.55863,1.516,-82,2.477,-81,0.913,-80,0.913,-80,1.151,-80,1.573,-84,1.446,-81,1.582,-82,0.522501,0.120547,0.433373,0.44409,0.0784172,0.433899,0.465425,-0.0853372,0.433737,0.660625,-0.0689978,0.434666,0.536348,-0.00085259,0.610587
1540478224.60863,1.516,-82,2.519,-81,0.903,-79,0.941,-79,1.142,-80,1.596,-85,1.512,-81,1.601,-82,0.529307,0.12154,0.43355,0.450836,0.0794582,0.434029,0.471715,-0.0842028,0.43343,0.666882,-0.0682759,0.434773,0.542988,0.000550073,0.610406
1540478224.65862,1.512,-82,2.486,-80,0.964,-80,0.913,-80,1.17,-80,1.563,-84,1.535,-81,1.62,-82,0.537232,0.122966,0.433447,0.458621,0.0807832,0.433897,0.479669,-0.0828222,0.433499,0.674899,-0.0670148,0.434704,0.550911,0.00228802,0.610203
1540478224.70874,1.535,-82,2.528,-81,0.964,-82,0.913,-79,1.128,-80,1.549,-84,1.479,-83,1.624,-82,0.543701,0.123455,0.433173,0.465174,0.0814616,0.433811,0.486225,-0.0825651,0.43326,0.681782,-0.0662387,0.43445,0.557529,0.00215791,0.61034
1540478224.75866,1.53,-82,2.519,-80,0.936,-79,0.889,-80,1.142,-81,1.582,-85,1.502,-81,1.648,-82,0.551565,0.124081,0.433228,0.473172,0.0822539,0.433602,0.494028,-0.0817106,0.433001,0.689355,-0.0659118,0.434259,0.565285,0.00256949,0.610211
1540478224.80873,1.493,-82,2.538,-82,0.936,-80,0.898,-79,1.156,-80,1.573,-83,1.488,-81,1.62,-82,0.558795,0.124767,0.433276,0.480317,0.0827576,0.433597,0.501248,-0.0811262,0.432977,0.696502,-0.064912,0.434193,0.572094,0.00298968,0.610308
1540478224.85871,1.53,-81,2.57,-80,0.955,-80,0.913,-80,1.151,-80,1.577,-83,1.479,-81,1.624,-82,0.565825,0.126088,0.433038,0.487448,0.084091,0.433508,0.508315,-0.0799255,0.432942,0.703823,-0.0636091,0.434323,0.578635,0.00525345,0.609847
1540478224.90867,1.502,-82,2.584,-80,0.992,-80,0.884,-80,1.151,-80,1.54,-83,1.479,-81,1.671,-82,0.572972,0.126797,0.433282,0.494484,0.0849018,0.433453,0.515194,-0.0788003,0.432749,0.710662,-0.0630535,0.434278,0.586048,0.00557207,0.609823
1540478224.95869,1.559,-83,2.65,-80,1.002,-82,0.894,-80,1.198,-80,1.554,-84,1.498,-81,1.671,-82,0.579993,0.127616,0.433139,0.501346,0.0856641,0.433263,0.522153,-0.0781997,0.432576,0.717582,-0.062383,0.434329,0.592855,0.00594809,0.609916
1540478225.00871,1.549,-82,2.607,-80,1.081,-79,0.927,-79,1.118,-80,1.535,-84,1.488,-81,1.666,-82,0.587252,0.128276,0.43314,0.508419,0.0862746,0.433314,0.529738,-0.0776565,0.432498,0.724591,-0.0618836,0.434111,0.599652,0.00668408,0.610229
1540478225.05863,1.53,-83,2.598,-81,1.123,-82,0.903,-79,1.123,-81,1.554,-82,1.479,-81,1.671,-82,0.59436,0.129084,0.433158,0.515336,0.0871522,0.43309,0.536306,-0.076841,0.432237,0.731615,-0.0609267,0.434086,0.607076,0.00725421,0.609557
1540478225.10863,1.521,-82,2.607,-82,1.091,-79,0.898,-79,1.128,-80,1.512,-83,1.474,-81,1.666,-82,0.601587,0.12994,0.433077,0.522815,0.0879753,0.43289,0.543397,-0.0758044,0.432112,0.738648,-0.059728,0.434144,0.613746,0.00785321,0.609749
1540478225.1587,1.587,-83,2.598,-81,1.095,-80,0.875,-79,1.137,-80,1.568,-82,1.554,-82,1.666,-87,0.609075,0.130901,0.433088,0.529954,0.0886706,0.433277,0.551008,-0.0750174,0.432357,0.746363,-0.0592201,0.434002,0.621248,0.00824612,0.609876
1540478225.20864,1.568,-81,2.617,-84,1.095,-79,0.881,-80,1.11,-80,1.507,-82,1.526,-81,1.681,-82,0.61643,0.131583,0.433306,0.537207,0.0895749,0.433201,0.557871,-0.074442,0.432446,0.753506,-0.0585249,0.434218,0.628864,0.00986923,0.609737
1540478225.2587,1.601,-81,2.598,-81,1.044,-79,0.913,-79,1.114,-80,1.535,-83,1.498,-81,0,0,0.623683,0.132479,0.433581,0.544471,0.0904958,0.43343,0.56493,-0.0732173,0.432134,0.760752,-0.0581291,0.434074,0.635717,0.0110695,0.610019
1540478225.30872,1.605,-82,2.626,-81,1.077,-79,0.875,-80,1.105,-80,1.535,-85,1.484,-81,1.704,-82,0.630985,0.133241,0.433493,0.552201,0.091576,0.433451,0.572741,-0.072192,0.432144,0.768224,-0.0569031,0.433996,0.642353,0.0114277,0.609921
1540478225.35862,1.591,-82,2.617,-81,1.081,-79,0.87,-79,1.11,-80,1.512,-82,1.507,-81,1.681,-82,0.638476,0.13426,0.43341,0.559727,0.0924544,0.433395,0.580071,-0.0713431,0.432108,0.775821,-0.055904,0.434075,0.649953,0.0123961,0.609975
1540478225.40863,1.596,-84,2.668,-87,1.123,-80,0.876,-81,1.137,-80,1.516,-84,1.46,-81,1.713,-82,0.646092,0.135196,0.43361,0.567506,0.0935802,0.433592,0.587534,-0.0705019,0.43228,0.78302,-0.0551708,0.433857,0.657483,0.0139429,0.609467
1540478225.45867,1.624,-81,2.65,-80,1.072,-79,0.898,-79,1.119,-80,1.498,-82,1.488,-81,1.751,-83,0.65392,0.136318,0.433672,0.574779,0.0941148,0.433751,0.595194,-0.0697649,0.432301,0.791211,-0.0543065,0.433731,0.6655,0.0147488,0.609246
1540478225.50863,1.591,-82,2.64,-81,1.049,-79,0.843,-79,1.119,-80,1.502,-83,1.469,-81,1.718,-82,0.661723,0.137149,0.433752,0.582557,0.095199,0.433825,0.603372,-0.0687664,0.432433,0.798864,-0.0533435,0.433849,0.673359,0.0152913,0.609103
1540478225.5587,1.662,-82,2.65,-81,1.086,-79,0.867,-79,1.123,-79,1.488,-84,1.474,-82,1.723,-82,0.669264,0.138026,0.433839,0.590052,0.0961203,0.433889,0.610694,-0.0678633,0.432388,0.806285,-0.0521517,0.433888,0.680757,0.0155061,0.609029
1540478225.6087,1.657,-81,2.617,-80,1.1,-79,0.881,-79,1.128,-80,1.498,-81,1.535,-84,1.779,-86,0.676043,0.138931,0.433585,0.596949,0.0972761,0.43386,0.617113,-0.0664687,0.43225,0.812474,-0.0514971,0.433905,0.68765,0.0182042,0.609406
1540478225.65863,1.685,-84,2.603,-81,1.063,-79,0.857,-81,1.137,-80,1.516,-92,1.484,-82,1.756,-82,0.684191,0.140483,0.433555,0.604955,0.0985461,0.433902,0.62505,-0.0654239,0.432291,0.820029,-0.050827,0.434115,0.696292,0.0171809,0.609531
1540478225.70866,1.662,-81,2.65,-83,1.044,-79,0.811,-79,1.086,-79,1.474,-82,1.507,-81,1.737,-84,0.691298,0.140956,0.433659,0.612372,0.0991929,0.433975,0.632315,-0.0645997,0.432237,0.827899,-0.0500737,0.433712,0.703968,0.0180387,0.609913
1540478225.75863,1.648,-83,2.575,-82,1.049,-79,0.848,-79,1.072,-80,1.465,-82,1.484,-81,1.723,-82,0.698632,0.141754,0.433999,0.619686,0.100107,0.43369,0.639509,-0.0637852,0.432391,0.835495,-0.0491092,0.433654,0.71079,0.0188356,0.610078
1540478225.80862,1.652,-82,2.579,-81,1.063,-79,0.829,-79,1.1,-80,1.474,-82,1.498,-81,1.76,-82,0.70612,0.142702,0.43372,0.627433,0.100831,0.433795,0.647253,-0.0628791,0.43241,0.842957,-0.0476091,0.433585,0.718007,0.0209796,0.609833
1540478225.85865,1.657,-82,2.626,-81,1.091,-80,0.834,-81,1.123,-80,1.474,-84,1.507,-83,1.784,-82,0.713748,0.14373,0.433824,0.634515,0.101866,0.433717,0.654483,-0.0620901,0.432266,0.850178,-0.0469659,0.433812,0.725028,0.0210108,0.609674
1540478225.90863,1.666,-83,2.575,-81,1.081,-79,0.768,-79,1.081,-80,1.46,-83,1.479,-81,1.788,-84,0.720869,0.144072,0.433623,0.641842,0.102565,0.433696,0.661608,-0.0613717,0.432012,0.857366,-0.0461157,0.433726,0.732478,0.0220376,0.609772
1540478225.95873,1.685,-82,2.575,-81,1.091,-79,0.815,-79,1.067,-80,1.423,-81,1.521,-81,1.793,-82,0.728666,0.145479,0.433649,0.649292,0.103432,0.433803,0.669386,-0.0603813,0.432119,0.865115,-0.0456671,0.433853,0.740456,0.0232309,0.610015
1540478226.00863,1.685,-82,2.57,-82,1.105,-80,0.731,-79,1.063,-80,1.432,-82,1.521,-82,1.788,-84,0.735659,0.146372,0.433741,0.656848,0.104586,0.433656,0.676676,-0.0593382,0.431999,0.872089,-0.0442253,0.433831,0.74739,0.0235133,0.609737
1540478226.05864,1.666,-81,2.575,-80,1.11,-79,0.82,-79,1.067,-83,1.408,-84,1.502,-82,1.817,-82,0.742557,0.147623,0.433974,0.663485,0.105842,0.433736,0.683496,-0.058309,0.431843,0.878873,-0.0435156,0.433807,0.753953,0.0246216,0.609913
1540478226.10864,1.695,-81,2.584,-82,1.142,-81,0.815,-80,1.091,-82,1.46,-82,1.507,-81,1.788,-83,0.748278,0.147908,0.433894,0.670077,0.106556,0.433521,0.689422,-0.0573804,0.431734,0.885323,-0.0423993,0.43392,0.760285,0.0258605,0.609739
1540478226.15867,1.704,-82,2.612,-81,1.128,-79,0.745,-80,1.095,-80,1.427,-81,1.502,-81,1.802,-82,0.755997,0.149006,0.433754,0.677573,0.107432,0.433207,0.697356,-0.0566008,0.43175,0.893224,-0.0415333,0.433924,0.767937,0.0275384,0.609195
1540478226.20866,1.718,-81,2.654,-83,1.132,-79,0.806,-79,1.044,-80,1.427,-81,1.498,-82,1.821,-82,0.762537,0.149373,0.433515,0.684129,0.108245,0.433043,0.703879,-0.0556406,0.431487,0.899862,-0.0406978,0.433903,0.774439,0.0266976,0.609582
1540478226.25864,1.732,-81,2.664,-81,1.142,-79,0.773,-80,1.086,-80,1.394,-81,1.488,-81,1.802,-84,0.770808,0.150513,0.433489,0.692069,0.109179,0.433342,0.711978,-0.0546572,0.431438,0.907674,-0.0398987,0.433885,0.782621,0.0281604,0.609717
1540478226.30871,1.741,-86,2.668,-84,1.151,-81,0.75,-81,1.067,-81,1.408,-81,1.484,-81,1.821,-82,0.777857,0.151433,0.433472,0.699951,0.11052,0.433372,0.719349,-0.0539415,0.43116,0.91544,-0.0388494,0.433749,0.789933,0.030471,0.608999
1540478226.35869,1.765,-82,2.687,-82,1.11,-79,0.75,-79,1.03,-80,1.399,-81,1.488,-81,1.802,-83,0.785902,0.152572,0.433476,0.707577,0.111111,0.433467,0.727196,-0.0526431,0.431515,0.923016,-0.0379454,0.433579,0.797793,0.0303023,0.6093
1540478226.40867,1.765,-83,2.725,-80,1.123,-79,0.797,-79,1.034,-80,1.38,-80,1.53,-81,1.845,-83,0.793511,0.153437,0.433683,0.7152,0.112048,0.433461,0.734762,-0.051809,0.431429,0.93036,-0.0369471,0.433586,0.80626,0.0301419,0.609622
1540478226.45862,1.77,-81,2.706,-82,1.175,-80,0.736,-80,1.049,-80,1.413,-81,1.502,-81,1.844,-83,0.80296,0.155433,0.433628,0.723313,0.113132,0.433481,0.742714,-0.0506958,0.43144,0.938478,-0.0357242,0.433686,0.81477,0.0311692,0.610317
1540478226.50867,1.779,-82,2.743,-80,1.165,-79,0.74,-80,1.016,-83,1.325,-80,1.563,-81,1.868,-83,0.809998,0.156374,0.43381,0.729927,0.114378,0.433584,0.749826,-0.049463,0.431918,0.945309,-0.0347332,0.433374,0.822327,0.0323479,0.610365
1540478226.55863,1.798,-82,2.795,-83,1.161,-81,0.801,-81,1.114,-81,1.404,-82,1.521,-81,1.817,-83,0.818856,0.158262,0.433796,0.739009,0.115886,0.434039,0.758348,-0.0480588,0.432092,0.953876,-0.0337206,0.433237,0.830124,0.0354948,0.609676
1540478226.60872,1.774,-82,2.8,-81,1.142,-79,0.782,-80,1.049,-80,1.353,-80,1.498,-81,1.849,-83,0.827205,0.159074,0.433777,0.746725,0.11697,0.43407,0.766328,-0.0471032,0.432307,0.962062,-0.0321829,0.432808,0.839229,0.0350857,0.610203
1540478226.65867,1.793,-83,2.804,-82,1.161,-80,0.764,-80,1.03,-80,1.352,-80,1.502,-81,1.853,-83,0.835429,0.160454,0.43367,0.755747,0.118681,0.434206,0.775053,-0.0459723,0.432418,0.970776,-0.0308789,0.432869,0.848096,0.0363211,0.610094
1540478226.70863,1.774,-81,2.804,-81,1.119,-79,0.764,-80,1.053,-80,1.348,-81,1.53,-81,1.849,-83,0.844071,0.16166,0.433481,0.76388,0.119564,0.434109,0.7835,-0.044454,0.432463,0.978774,-0.0298153,0.432765,0.855279,0.0378214,0.610154
1540478226.75869,1.798,-82,2.827,-81,1.175,-79,0.811,-80,1.072,-82,1.408,-80,1.568,-82,1.849,-89,0.851616,0.162686,0.433357,0.771601,0.12058,0.434595,0.791243,-0.0437596,0.432833,0.986614,-0.0290508,0.432454,0.86422,0.0391047,0.610068
1540478226.80863,1.826,-81,2.841,-83,1.184,-81,0.759,-80,1.025,-80,1.348,-80,1.512,-81,1.863,-83,0.860024,0.163688,0.433369,0.780474,0.12201,0.434727,0.799338,-0.0424773,0.432895,0.994673,-0.0279938,0.432007,0.872689,0.0420265,0.609148
1540478226.85863,1.821,-82,2.855,-81,1.175,-79,0.726,-80,1.058,-81,1.32,-80,1.53,-81,1.877,-83,0.867722,0.163894,0.433533,0.788758,0.123406,0.435364,0.807598,-0.0409954,0.433702,1.0029,-0.027879,0.43157,0.883537,0.0413014,0.610351
1540478226.90871,1.826,-81,2.86,-82,1.114,-79,0.75,-80,1.025,-80,1.343,-81,1.507,-82,1.872,-83,0.878377,0.165217,0.43355,0.800294,0.123934,0.435668,0.818936,-0.0402033,0.434126,1.01505,-0.0255495,0.430884,0.895546,0.0438272,0.609928
1540478226.95863,1.821,-82,2.855,-81,1.179,-79,0.754,-80,1.063,-80,1.325,-80,1.526,-80,1.868,-83,0.886387,0.166142,0.433296,0.808173,0.124893,0.435629,0.828476,-0.0391474,0.434146,1.02348,-0.0240931,0.430802,0.903513,0.0445617,0.609898
1540478227.0087,1.886,-82,0,0,1.203,-80,0.736,-80,1.072,-81,1.339,-80,1.563,-81,1.872,-85,0.893251,0.166956,0.43341,0.814916,0.125561,0.435125,0.834686,-0.0386314,0.433851,1.03016,-0.0234415,0.430991,0.909572,0.0446937,0.609498
1540478227.05868,1.868,-81,2.926,-81,1.193,-79,0.75,-81,0.992,-80,1.315,-80,1.577,-81,1.928,-83,0.89919,0.167694,0.433461,0.820305,0.126775,0.434941,0.840043,-0.0379261,0.432966,1.03524,-0.0232137,0.430942,0.914657,0.0451384,0.609267
1540478227.10863,1.868,-81,2.912,-82,1.226,-79,0.811,-80,1.034,-80,1.32,-80,1.526,-81,1.877,-86,0.904543,0.167398,0.433379,0.825883,0.126859,0.434332,0.844839,-0.0376343,0.432451,1.04064,-0.0232719,0.4314,0.919117,0.0453861,0.60941
1540478227.15863,1.849,-82,2.874,-81,1.236,-79,0.768,-80,1.067,-81,1.325,-80,1.549,-81,1.863,-84,0.910373,0.168619,0.433321,0.831976,0.127228,0.433758,0.850415,-0.0368908,0.432208,1.04602,-0.0228479,0.431577,0.924063,0.0454658,0.609044
1540478227.20867,1.853,-83,2.888,-82,1.231,-79,0.778,-81,1.025,-83,1.311,-80,1.549,-81,1.872,-83,0.91568,0.169062,0.432962,0.837287,0.128454,0.433602,0.856206,-0.0357078,0.431449,1.05117,-0.0227732,0.431429,0.928585,0.0468263,0.608557
1540478227.25868,1.882,-84,2.93,-83,1.212,-80,0.745,-81,1.039,-80,1.352,-80,1.535,-81,1.914,-84,0.922895,0.169805,0.432918,0.844032,0.129178,0.433482,0.862546,-0.0346854,0.431468,1.05805,-0.021677,0.431839,0.93553,0.0475292,0.608638
1540478227.30869,1.882,-86,2.893,-81,1.273,-79,0.778,-80,1.053,-80,1.273,-80,1.544,-81,1.919,-85,0.930285,0.171209,0.432778,0.851509,0.130383,0.433124,0.870537,-0.033826,0.431389,1.06563,-0.0203658,0.431875,0.943095,0.0481363,0.608991
1540478227.35869,1.877,-83,2.893,-84,1.25,-79,0.773,-80,1.044,-80,1.329,-80,1.544,-81,1.924,-84,0.93866,0.172199,0.432645,0.859884,0.13152,0.432928,0.878862,-0.0325404,0.431325,1.07394,-0.0191631,0.431724,0.951156,0.0496472,0.608669
1540478227.4087,1.891,-83,2.869,-82,1.273,-79,0.778,-80,1.044,-80,1.268,-80,1.54,-81,1.947,-85,0.94516,0.17289,0.432368,0.86691,0.13223,0.43295,0.885982,-0.0317742,0.431053,1.08122,-0.0186127,0.431182,0.95778,0.0500518,0.608426
1540478227.45864,1.919,-82,2.902,-82,1.273,-80,0.768,-80,1.02,-81,1.287,-82,1.544,-81,1.938,-85,0.95401,0.173554,0.432271,0.875732,0.133108,0.432997,0.89456,-0.0311729,0.430848,1.08974,-0.0178668,0.431214,0.966352,0.0505135,0.608319
1540478227.50865,1.896,-84,2.949,-82,1.311,-80,0.782,-80,1.058,-80,1.282,-80,1.559,-84,1.938,-84,0.961945,0.17466,0.432126,0.883459,0.133857,0.432988,0.902409,-0.0305806,0.430749,1.09773,-0.0172138,0.431053,0.974415,0.0511694,0.608407
1540478227.55864,1.905,-82,2.926,-82,1.306,-79,0.778,-80,1.02,-80,1.325,-80,1.568,-81,1.952,-83,0.970332,0.175758,0.432089,0.891649,0.134925,0.432645,0.910256,-0.0292424,0.430801,1.10555,-0.0161398,0.430727,0.98215,0.0524255,0.607772
